second	id	x	y	z
2499	1	-447.2172	-0.6139	52460.2699	0
2500	1	-447.2001	-0.6139	52460.2692	0
2501	1	-447.1757	-0.6139	52460.2758	0
2502	1	-447.1806	-0.6139	52460.2714	0
2503	1	-447.1928	-0.6139	52460.2700	0
2504	1	-447.2157	-0.6139	52460.2628	0
2505	1	-447.2120	-0.6139	52460.2538	0
2506	1	-447.1954	-0.6139	52460.2569	0
2507	1	-447.1973	-0.6139	52460.2584	0
2508	1	-447.2007	-0.6139	52460.2589	0
2509	1	-447.1846	-0.6139	52460.2661	0
2510	1	-447.1857	-0.6139	52460.2618	0
2511	1	-447.1877	-0.6139	52460.2535	0
2512	1	-447.1838	-0.6139	52460.2506	0
2513	1	-447.1809	-0.6139	52460.2495	0
2514	1	-447.1863	-0.6139	52460.2559	0
2515	1	-447.1927	-0.6139	52460.2516	0
2516	1	-447.1987	-0.6139	52460.2435	0
2517	1	-447.2051	-0.6139	52460.2405	0
2518	1	-447.2025	-0.6139	52460.2394	0
2519	1	-447.2010	-0.6139	52460.2391	0
2520	1	-447.1999	-0.6139	52460.2457	0
2521	1	-447.1957	-0.6139	52460.2416	0
2522	1	-447.1902	-0.6139	52460.2335	0
2523	1	-447.1818	-0.6139	52460.2305	0
2524	1	-447.1769	-0.6139	52460.2294	0
2525	1	-447.1768	-0.6139	52460.2291	0
2526	1	-447.1765	-0.6139	52460.2290	0
2527	1	-447.1703	-0.6139	52460.2291	0
2528	1	-447.1582	-0.6139	52460.2226	0
2529	1	-447.1498	-0.6139	52460.2202	0
2530	1	-447.1468	-0.6139	52460.2194	0
2531	1	-447.1451	-0.6139	52460.2125	0
2532	1	-447.1430	-0.6139	52460.2100	0
2533	1	-447.1348	-0.6139	52460.2092	0
2534	1	-447.1213	-0.6139	52460.2089	0
2535	1	-447.1130	-0.6139	52460.2023	0
2536	1	-447.1024	-0.6139	52460.1933	0
2537	1	-447.0959	-0.6139	52460.1900	0
2538	1	-447.0933	-0.6139	52460.1889	0
2539	1	-447.0868	-0.6139	52460.1951	0
2540	1	-447.0881	-0.6139	52460.1910	0
2541	1	-447.0891	-0.6139	52460.1896	0
2542	1	-447.0889	-0.6139	52460.1825	0
2543	1	-447.0821	-0.6139	52460.1799	0
2544	1	-447.0776	-0.6139	52460.1856	0
2545	1	-447.0681	-0.6139	52460.1813	0
2546	1	-447.0599	-0.6139	52460.1731	0
2547	1	-447.0445	-0.6139	52460.1636	0
2548	1	-447.0274	-0.6139	52460.1600	0
2549	1	-447.0183	-0.6139	52460.1588	0
2550	1	-447.0062	-0.6139	52460.1585	0
2551	1	-447.0073	-0.6139	52460.1519	0
2552	1	-447.0087	-0.6139	52460.1495	0
2553	1	-447.0116	-0.6139	52460.1421	0
2554	1	-447.0208	-0.6139	52460.1395	0
2555	1	-447.0137	-0.6139	52460.1386	0
2556	1	-447.0093	-0.6139	52460.1384	0
2557	1	-446.9998	-0.6139	52460.1384	0
2558	1	-446.9923	-0.6139	52460.1320	0
2559	1	-446.9832	-0.6139	52460.1296	0
2560	1	-446.9787	-0.6139	52460.1223	0
2561	1	-446.9791	-0.6139	52460.1196	0
2562	1	-446.9758	-0.6139	52460.1187	0
2563	1	-446.9798	-0.6139	52460.1185	0
2564	1	-446.9774	-0.6139	52460.1053	0
2565	1	-446.9789	-0.6139	52460.1005	0
2566	1	-446.9757	-0.6139	52460.0988	0
2567	1	-446.9740	-0.6139	52460.0983	0
2568	1	-446.9681	-0.6139	52460.0917	0
2569	1	-446.9582	-0.6139	52460.0893	0
2570	1	-446.9534	-0.6139	52460.0885	0
2571	1	-446.9442	-0.6139	52460.0884	0
2572	1	-446.9373	-0.6139	52460.0884	0
2573	1	-446.9312	-0.6139	52460.0820	0
2574	1	-446.9279	-0.6139	52460.0862	0
2575	1	-446.9195	-0.6139	52460.0879	0
2576	1	-446.9158	-0.6139	52460.0887	0
2577	1	-446.9108	-0.6139	52460.0824	0
2578	1	-446.9057	-0.6139	52460.0736	0
2579	1	-446.9054	-0.6139	52460.0637	0
2580	1	-446.8958	-0.6139	52460.0601	0
2581	1	-446.8885	-0.6139	52460.0654	0
2582	1	-446.8761	-0.6139	52460.0742	0
2583	1	-446.8599	-0.6139	52460.0776	0
2584	1	-446.8506	-0.6139	52460.0723	0
2585	1	-446.8437	-0.6139	52460.0637	0
2586	1	-446.8339	-0.6139	52460.0605	0
2587	1	-446.8306	-0.6139	52460.0594	0
2588	1	-446.8166	-0.6139	52460.0656	0
2589	1	-446.7983	-0.6139	52460.0681	0
2590	1	-446.7937	-0.6139	52460.0624	0
2591	1	-446.7875	-0.6139	52460.0604	0
2592	1	-446.7805	-0.6139	52460.0531	0
2593	1	-446.7693	-0.6139	52460.0569	0
2594	1	-446.7530	-0.6139	52460.0584	0
2595	1	-446.7475	-0.6139	52460.0723	0
2596	1	-446.7357	-0.6139	52460.0709	0
2597	1	-446.7275	-0.6139	52460.0638	0
2598	1	-446.7081	-0.6139	52460.0611	0
2599	1	-446.7030	-0.6139	52460.0601	0
2600	1	-446.6953	-0.6139	52460.0598	0
2601	1	-446.6894	-0.6139	52460.0662	0
2602	1	-446.6830	-0.6139	52460.0687	0
2603	1	-446.6747	-0.6139	52460.0697	0
2604	1	-446.6663	-0.6139	52460.0634	0
2605	1	-446.6623	-0.6139	52460.0611	0
2606	1	-446.6548	-0.6139	52460.0602	0
2607	1	-446.6576	-0.6139	52460.0599	0
2608	1	-446.6585	-0.6139	52460.0598	0
2609	1	-446.6512	-0.6139	52460.0597	0
2610	1	-446.6341	-0.6139	52460.0598	0
2611	1	-446.6217	-0.6139	52460.0598	0
2612	1	-446.6097	-0.6139	52460.0598	0
2613	1	-446.6057	-0.6139	52460.0665	0
2614	1	-446.6040	-0.6139	52460.0690	0
2615	1	-446.6084	-0.6139	52460.0633	0
2616	1	-446.6065	-0.6139	52460.0611	0
2617	1	-446.6005	-0.6139	52460.0603	0
2618	1	-446.5964	-0.6139	52460.0600	0
2619	1	-446.5955	-0.6139	52460.0665	0
2620	1	-446.5920	-0.6139	52460.0690	0
2621	1	-446.5901	-0.6139	52460.0699	0
2622	1	-446.5745	-0.6139	52460.0702	0
2623	1	-446.5660	-0.6139	52460.0636	0
2624	1	-446.5547	-0.6139	52460.0612	0
2625	1	-446.5458	-0.6139	52460.0602	0
2626	1	-446.5406	-0.6139	52460.0666	0
2627	1	-446.5388	-0.6139	52460.0689	0
2628	1	-446.5412	-0.6139	52460.0632	0
2629	1	-446.5392	-0.6139	52460.0544	0
2630	1	-446.5379	-0.6139	52460.0511	0
2631	1	-446.5340	-0.6139	52460.0565	0
2632	1	-446.5256	-0.6139	52460.0586	0
2633	1	-446.5212	-0.6139	52460.0528	0
2634	1	-446.5081	-0.6139	52460.0440	0
2635	1	-446.4886	-0.6139	52460.0407	0
2636	1	-446.4718	-0.6139	52460.0330	0
2637	1	-446.4573	-0.6139	52460.0301	0
2638	1	-446.4585	-0.6139	52460.0291	0
2639	1	-446.4538	-0.6139	52460.0223	0
2640	1	-446.4529	-0.6139	52460.0131	0
2641	1	-446.4559	-0.6139	52460.0098	0
2642	1	-446.4542	-0.6139	52460.0087	0
2643	1	-446.4594	-0.6139	52460.0084	0
2644	1	-446.4601	-0.6139	52460.0018	0
2645	1	-446.4570	-0.6139	52459.9995	0
2646	1	-446.4537	-0.6139	52459.9921	0
2647	1	-446.4369	-0.6139	52459.9829	0
2648	1	-446.4247	-0.6139	52459.9795	0
2649	1	-446.4196	-0.6139	52459.9784	0
2650	1	-446.4121	-0.6139	52459.9781	0
2651	1	-446.4169	-0.6139	52459.9716	0
2652	1	-446.4155	-0.6139	52459.9692	0
2653	1	-446.4088	-0.6139	52459.9619	0
2654	1	-446.4055	-0.6139	52459.9460	0
2655	1	-446.4044	-0.6139	52459.9402	0
2656	1	-446.3984	-0.6139	52459.9448	0
2657	1	-446.3985	-0.6139	52459.9534	0
2658	1	-446.3831	-0.6139	52459.9635	0
2659	1	-446.3741	-0.6139	52459.9540	0
2660	1	-446.3679	-0.6139	52459.9505	0
2661	1	-446.3597	-0.6139	52459.9427	0
2662	1	-446.3516	-0.6139	52459.9399	0
2663	1	-446.3544	-0.6139	52459.9389	0
2664	1	-446.3555	-0.6139	52459.9321	0
2665	1	-446.3511	-0.6139	52459.9296	0
2666	1	-446.3533	-0.6139	52459.9288	0
2667	1	-446.3539	-0.6139	52459.9286	0
2668	1	-446.3543	-0.6139	52459.9220	0
2669	1	-446.3521	-0.6139	52459.9263	0
2670	1	-446.3531	-0.6139	52459.9213	0
2671	1	-446.3449	-0.6139	52459.9196	0
2672	1	-446.3389	-0.6139	52459.9124	0
2673	1	-446.3373	-0.6139	52459.9098	0
2674	1	-446.3405	-0.6139	52459.9089	0
2675	1	-446.3445	-0.6139	52459.9087	0
2676	1	-446.3491	-0.6139	52459.9087	0
2677	1	-446.3530	-0.6139	52459.9022	0
2678	1	-446.3564	-0.6139	52459.8933	0
2679	1	-446.3579	-0.6139	52459.8834	0
2680	1	-446.3583	-0.6139	52459.8798	0
2681	1	-446.3549	-0.6139	52459.8851	0
2682	1	-446.3490	-0.6139	52459.8807	0
2683	1	-446.3405	-0.6139	52459.8858	0
2684	1	-446.3391	-0.6139	52459.8812	0
2685	1	-446.3321	-0.6139	52459.8729	0
2686	1	-446.3270	-0.6139	52459.8699	0
2687	1	-446.3218	-0.6139	52459.8756	0
2688	1	-446.3221	-0.6139	52459.8711	0
2689	1	-446.3271	-0.6139	52459.8696	0
2690	1	-446.3308	-0.6139	52459.8691	0
2691	1	-446.3261	-0.6139	52459.8624	0
2692	1	-446.3268	-0.6139	52459.8533	0
2693	1	-446.3181	-0.6139	52459.8566	0
2694	1	-446.3140	-0.6139	52459.8579	0
2695	1	-446.3031	-0.6139	52459.8519	0
2696	1	-446.2939	-0.6139	52459.8498	0
2697	1	-446.2915	-0.6139	52459.8425	0
2698	1	-446.2882	-0.6139	52459.8398	0
2699	1	-446.2866	-0.6139	52459.8389	0
2700	1	-446.2860	-0.6139	52459.8387	0
2701	1	-446.2802	-0.6139	52459.8387	0
2702	1	-446.2771	-0.6139	52459.8388	0
2703	1	-446.2796	-0.6139	52459.8323	0
2704	1	-446.2839	-0.6139	52459.8299	0
2705	1	-446.2803	-0.6139	52459.8357	0
2706	1	-446.2831	-0.6139	52459.8380	0
2707	1	-446.2774	-0.6139	52459.8390	0
2708	1	-446.2643	-0.6139	52459.8460	0
2709	1	-446.2575	-0.6139	52459.8420	0
2710	1	-446.2530	-0.6139	52459.8405	0
2711	1	-446.2465	-0.6139	52459.8400	0
2712	1	-446.2430	-0.6139	52459.8465	0
2713	1	-446.2515	-0.6139	52459.8422	0
2714	1	-446.2558	-0.6139	52459.8473	0
2715	1	-446.2626	-0.6139	52459.8358	0
2716	1	-446.2625	-0.6139	52459.8316	0
2717	1	-446.2684	-0.6139	52459.8301	0
2718	1	-446.2596	-0.6139	52459.8361	0
2719	1	-446.2533	-0.6139	52459.8452	0
2720	1	-446.2447	-0.6139	52459.8419	0
2721	1	-446.2528	-0.6139	52459.8139	0
2722	1	-446.2560	-0.6139	52459.8102	0
2723	1	-446.2538	-0.6139	52459.8090	0
2724	1	-446.2577	-0.6139	52459.7954	0
2725	1	-446.2689	-0.6139	52459.7970	0
2726	1	-446.2610	-0.6139	52459.8043	0
2727	1	-446.2615	-0.6139	52459.8006	0
2728	1	-446.2645	-0.6139	52459.7927	0
2729	1	-446.2662	-0.6139	52459.7964	0
2730	1	-446.2658	-0.6139	52459.7980	0
2731	1	-446.2620	-0.6139	52459.7920	0
2732	1	-446.2537	-0.6139	52459.7899	0
2733	1	-446.2479	-0.6139	52459.7891	0
2734	1	-446.2492	-0.6139	52459.7890	0
2735	1	-446.2507	-0.6139	52459.7956	0
2736	1	-446.2582	-0.6139	52459.7982	0
2737	1	-446.2613	-0.6139	52459.7992	0
2738	1	-446.2708	-0.6139	52459.7929	0
2739	1	-446.2773	-0.6139	52459.7840	0
2740	1	-446.2910	-0.6139	52459.7741	0
2741	1	-446.2902	-0.6139	52459.7900	0
2742	1	-446.2916	-0.6139	52459.7964	0
2743	1	-446.2911	-0.6139	52459.7921	0
2744	1	-446.2900	-0.6139	52459.7905	0
2745	1	-446.2980	-0.6139	52459.7767	0
2746	1	-446.3040	-0.6139	52459.7651	0
2747	1	-446.3046	-0.6139	52459.7737	0
2748	1	-446.3105	-0.6139	52459.7838	0
2749	1	-446.3132	-0.6139	52459.7877	0
2750	1	-446.3199	-0.6139	52459.7825	0
2751	1	-446.3220	-0.6139	52459.7806	0
2752	1	-446.3223	-0.6139	52459.7799	0
2753	1	-446.3277	-0.6139	52459.7797	0
2754	1	-446.3250	-0.6139	52459.7862	0
2755	1	-446.3255	-0.6139	52459.7821	0
2756	1	-446.3261	-0.6139	52459.7806	0
2757	1	-446.3272	-0.6139	52459.7800	0
2758	1	-446.3281	-0.6139	52459.7798	0
2759	1	-446.3355	-0.6139	52459.7731	0
2760	1	-446.3467	-0.6139	52459.7707	0
2761	1	-446.3481	-0.6139	52459.7698	0
2762	1	-446.3575	-0.6139	52459.7695	0
2763	1	-446.3630	-0.6139	52459.7628	0
2764	1	-446.3655	-0.6139	52459.7604	0
2765	1	-446.3640	-0.6139	52459.7661	0
2766	1	-446.3635	-0.6139	52459.7683	0
2767	1	-446.3635	-0.6139	52459.7692	0
2768	1	-446.3636	-0.6139	52459.7695	0
2769	1	-446.3613	-0.6139	52459.7697	0
2770	1	-446.3699	-0.6139	52459.7698	0
2771	1	-446.3683	-0.6139	52459.7764	0
2772	1	-446.3788	-0.6139	52459.7723	0
2773	1	-446.3832	-0.6139	52459.7708	0
2774	1	-446.3848	-0.6139	52459.7702	0
2775	1	-446.3935	-0.6139	52459.7634	0
2776	1	-446.3913	-0.6139	52459.7674	0
2777	1	-446.3958	-0.6139	52459.7690	0
2778	1	-446.3910	-0.6139	52459.7696	0
2779	1	-446.3849	-0.6139	52459.7698	0
2780	1	-446.3847	-0.6139	52459.7633	0
2781	1	-446.3882	-0.6139	52459.7609	0
2782	1	-446.3869	-0.6139	52459.7666	0
2783	1	-446.3897	-0.6139	52459.7688	0
2784	1	-446.4010	-0.6139	52459.7629	0
2785	1	-446.4039	-0.6139	52459.7608	0
2786	1	-446.4061	-0.6139	52459.7600	0
2787	1	-446.4034	-0.6139	52459.7597	0
2788	1	-446.4144	-0.6139	52459.7596	0
2789	1	-446.4006	-0.6139	52459.7661	0
2790	1	-446.3922	-0.6139	52459.7687	0
2791	1	-446.3855	-0.6139	52459.7697	0
2792	1	-446.3856	-0.6139	52459.7634	0
2793	1	-446.3857	-0.6139	52459.7610	0
2794	1	-446.3857	-0.6139	52459.7601	0
2795	1	-446.3868	-0.6139	52459.7664	0
2796	1	-446.3872	-0.6139	52459.7689	0
2797	1	-446.3905	-0.6139	52459.7631	0
2798	1	-446.3951	-0.6139	52459.7609	0
2799	1	-446.3997	-0.6139	52459.7601	0
2800	1	-446.4016	-0.6139	52459.7599	0
2801	1	-446.4059	-0.6139	52459.7663	0
2802	1	-446.4074	-0.6139	52459.7688	0
2803	1	-446.4055	-0.6139	52459.7698	0
2804	1	-446.4048	-0.6139	52459.7701	0
2805	1	-446.4023	-0.6139	52459.7768	0
2806	1	-446.4050	-0.6139	52459.7793	0
2807	1	-446.4142	-0.6139	52459.7868	0
2808	1	-446.4204	-0.6139	52459.7896	0
2809	1	-446.4238	-0.6139	52459.7972	0
2810	1	-446.4284	-0.6139	52459.7933	0
2811	1	-446.4385	-0.6139	52459.7851	0
2812	1	-446.4526	-0.6139	52459.7820	0
2813	1	-446.4607	-0.6139	52459.7742	0
2814	1	-446.4624	-0.6139	52459.7778	0
2815	1	-446.4694	-0.6139	52459.7792	0
2816	1	-446.4788	-0.6139	52459.7798	0
2817	1	-446.4890	-0.6139	52459.7800	0
2818	1	-446.5085	-0.6139	52459.7734	0
2819	1	-446.5199	-0.6139	52459.7775	0
2820	1	-446.5308	-0.6139	52459.7857	0
2821	1	-446.5374	-0.6139	52459.8087	0
2822	1	-446.5518	-0.6139	52459.8038	0
2823	1	-446.5644	-0.6139	52459.8020	0
2824	1	-446.5832	-0.6139	52459.7947	0
2825	1	-446.5926	-0.6139	52459.7918	0
2826	1	-446.5973	-0.6139	52459.7907	0
2827	1	-446.5988	-0.6139	52459.8035	0
2828	1	-446.6125	-0.6139	52459.8083	0
2829	1	-446.6353	-0.6139	52459.8034	0
2830	1	-446.6562	-0.6139	52459.8015	0
2831	1	-446.6676	-0.6139	52459.8074	0
2832	1	-446.6764	-0.6139	52459.8096	0
2833	1	-446.6831	-0.6139	52459.8170	0
2834	1	-446.7007	-0.6139	52459.8063	0
2835	1	-446.7135	-0.6139	52459.8024	0
2836	1	-446.7288	-0.6139	52459.8009	0
2837	1	-446.7442	-0.6139	52459.8135	0
2838	1	-446.7580	-0.6139	52459.8050	0
2839	1	-446.7692	-0.6139	52459.8018	0
2840	1	-446.7745	-0.6139	52459.8071	0
2841	1	-446.7762	-0.6139	52459.8092	0
2842	1	-446.7865	-0.6139	52459.8099	0
2843	1	-446.8048	-0.6139	52459.8102	0
2844	1	-446.8105	-0.6139	52459.8103	0
2845	1	-446.8172	-0.6139	52459.8103	0
2846	1	-446.8272	-0.6139	52459.8036	0
2847	1	-446.8318	-0.6139	52459.8011	0
2848	1	-446.8351	-0.6139	52459.8067	0
2849	1	-446.8320	-0.6139	52459.8155	0
2850	1	-446.8293	-0.6139	52459.8188	0
2851	1	-446.8302	-0.6139	52459.8134	0
2852	1	-446.8296	-0.6139	52459.8113	0
2853	1	-446.8286	-0.6139	52459.8105	0
2854	1	-446.8252	-0.6139	52459.8168	0
2855	1	-446.8234	-0.6139	52459.8192	0
2856	1	-446.8223	-0.6139	52459.8201	0
2857	1	-446.8215	-0.6139	52459.8203	0
2858	1	-446.8231	-0.6139	52459.8138	0
2859	1	-446.8232	-0.6139	52459.8113	0
2860	1	-446.8228	-0.6139	52459.8104	0
2861	1	-446.8222	-0.6139	52459.8100	0
2862	1	-446.8194	-0.6139	52459.8099	0
2863	1	-446.8182	-0.6139	52459.8099	0
2864	1	-446.8176	-0.6139	52459.8099	0
2865	1	-446.8117	-0.6139	52459.8099	0
2866	1	-446.8099	-0.6139	52459.8099	0
2867	1	-446.8152	-0.6139	52459.8099	0
2868	1	-446.8115	-0.6139	52459.8099	0
2869	1	-446.8104	-0.6139	52459.8099	0
2870	1	-446.8104	-0.6139	52459.8099	0
2871	1	-446.8107	-0.6139	52459.8099	0
2872	1	-446.8111	-0.6139	52459.8099	0
2873	1	-446.8116	-0.6139	52459.8100	0
2874	1	-446.8176	-0.6139	52459.8100	0
2875	1	-446.8196	-0.6139	52459.8100	0
2876	1	-446.8201	-0.6139	52459.8100	0
2877	1	-446.8200	-0.6139	52459.8100	0
2878	1	-446.8219	-0.6139	52459.8034	0
2879	1	-446.8222	-0.6139	52459.8009	0
2880	1	-446.8220	-0.6139	52459.8000	0
2881	1	-446.8225	-0.6139	52459.7997	0
2882	1	-446.8263	-0.6139	52459.7996	0
2883	1	-446.8275	-0.6139	52459.7996	0
2884	1	-446.8279	-0.6139	52459.7996	0
2885	1	-446.8222	-0.6139	52459.7997	0
2886	1	-446.8261	-0.6139	52459.7997	0
2887	1	-446.8274	-0.6139	52459.7997	0
2888	1	-446.8300	-0.6139	52459.7932	0
2889	1	-446.8338	-0.6139	52459.7841	0
2890	1	-446.8352	-0.6139	52459.7807	0
2891	1	-446.8358	-0.6139	52459.7795	0
2892	1	-446.8304	-0.6139	52459.7857	0
2893	1	-446.8351	-0.6139	52459.7882	0
2894	1	-446.8395	-0.6139	52459.7825	0
2895	1	-446.8414	-0.6139	52459.7804	0
2896	1	-446.8467	-0.6139	52459.7863	0
2897	1	-446.8548	-0.6139	52459.7886	0
2898	1	-446.8585	-0.6139	52459.7894	0
2899	1	-446.8590	-0.6139	52459.7898	0
2900	1	-446.8633	-0.6139	52459.7899	0
2901	1	-446.8738	-0.6139	52459.7966	0
2902	1	-446.8936	-0.6139	52459.7924	0
2903	1	-446.9213	-0.6139	52459.7842	0
2904	1	-446.9404	-0.6139	52459.7812	0
2905	1	-446.9556	-0.6139	52459.7800	0
2906	1	-446.9590	-0.6139	52459.7796	0
2907	1	-446.9739	-0.6139	52459.7795	0
2908	1	-446.9814	-0.6139	52459.7795	0
2909	1	-446.9916	-0.6139	52459.7796	0
2910	1	-447.0160	-0.6139	52459.7796	0
